Date,vfinx,veurx,veiex,vbltx,vbisx,vpacx,UI_pct_chg,CRU_oil_chg,EUI_pct_chg,EURUSD_chg,GBPUSD_chg,ADVER_chg,Nasdaq_chg,USD/JYP_chg
12/1/15,0.010747063,0.006516936,0.013526058,0.008948565,0.000954232,0.020072996,-0.0037,0.0048,0.0041,0.0064,0.0017,0.0062,0.0102,-0.0019
12/2/15,-0.010735547,-0.008273344,-0.008283493,0,-0.000953323,-0.010733405,0.0018,-0.0456,-0.0001,-0.0016,-0.0086,-0.006,-0.0046,0.0031
12/3/15,-0.014330935,-0.001813571,-0.005104334,-0.020694747,-0.001908369,-0.007233424,-0.0239,0.0285,0.0232,0.0307,0.013,-0.0132,-0.0178,-0.0052
12/4/15,0.020492016,0.003270382,0.002332026,0.006037723,0,0.008196732,0.0073,-0.027,-0.0023,-0.005,-0.0022,0.0019,0.0222,0.0046
12/7/15,-0.006917181,-0.003984091,-0.010702603,0.006751722,0.000956057,-0.010840061,0.0034,-0.058,-0.0022,-0.0046,-0.0039,0.0126,-0.0026,0.0017
12/8/15,-0.006445607,-0.014909081,-0.014581371,-0.001490329,0,-0.012785332,-0.002,-0.0037,0.0051,0.0054,-0.003,0.0041,-0.0029,-0.0037
12/9/15,-0.007690702,0.000738275,-0.006682615,-0.000746239,0,-0.005550485,-0.0116,-0.0093,0.0069,0.012,0.0115,-0.0017,-0.0152,-0.012
12/10/15,0.002372528,-0.004057534,-0.00624698,0,-0.000955144,0.00465119,0.0065,-0.0108,-0.0051,-0.0077,-0.0014,-0.0099,0.0061,0.0013
12/11/15,-0.019250939,-0.017037033,-0.028046393,0.009708727,0.002868074,-0.017592656,-0.0042,-0.031,0.0025,0.0046,0.0038,-0.0078,-0.0226,-0.0061
12/14/15,0.004826738,-0.008289394,0.010945214,-0.012573985,-0.002859872,0.006597664,-0.0008,0.0194,0.0012,0.0002,-0.0049,-0.0019,0.006,0.0014
12/15/15,0.010621294,0.013677834,0.015255904,-0.005243463,-0.000956057,-0.002809024,0.0084,0.0286,-0.0031,-0.0058,-0.0071,0.0193,0.0086,0.0054
12/16/15,0.014576148,0.011619168,0.013572496,-0.002259022,-0.000956972,0.022535207,-0.0042,-0.049,-0.0034,-0.0014,-0.0021,0.0154,0.0124,0.0044
12/17/15,-0.014887306,-0.00703969,0,0.009056623,0,-0.010101012,0.0147,-0.016,-0.0023,-0.0081,-0.0069,-0.0134,-0.0183,0.0028
12/18/15,-0.017895142,-0.008239663,-0.011817809,0.002991728,0.001915777,-0.00693919,-0.0059,-0.0063,0.0009,0.004,-0.0005,-0.0109,-0.0004,-0.0109
12/21/15,0.007898758,0.000377656,0.009236773,-0.000745682,0,0.008498621,-0.0036,0.0003,0.0035,0.0043,-0.0006,0.0234,-0.0029,-0.0002
12/22/15,0.00891038,0.005662506,0.003853558,-0.005157312,-0.001243671,0.006554242,-0.0013,0.0403,0.0029,0.0037,-0.004,-0.0003,0.0061,-0.0009
12/23/15,0.012502612,0.019144153,0.014875201,-0.005259279,0,0.01116284,0.0013,0.0376,-0.0041,-0.0041,0.0032,0.0034,0.0034,-0.0012
12/24/15,-0.001628911,0.000368336,-0.002836851,0.003776413,0,-0.007359737,-0.0036,0.016,0.0032,0.0058,0.003,0.0035,0.0009,-0.0041
12/28/15,-0.002157915,-0.002945528,-0.005215768,0.002257369,0,-0.002780364,-0.0007,-0.0339,0.0014,-0.0008,-0.0038,0.006,0.0006,-0.0001
12/29/15,0.010812827,0.011447558,0.003813149,-0.012012033,-0.001915649,0.015799326,0.0022,0.0288,-0.0036,-0.0046,-0.0044,0.003,0.0166,0.0005
12/30/15,-0.007148797,-0.008032092,-0.013770121,-0.000759889,0.000959663,-0.005489502,0.0018,-0.0335,0.0013,0.0015,0.0003,-0.0046,-0.0095,0.0004
12/31/15,-0.009407727,-0.011777702,0.001925803,0.007326058,0.00115184,-0.00643977,0.0041,0.012,-0.0057,-0.0067,-0.0052,-0.0015,-0.0125,-0.0017
1/4/16,-0.015067895,-0.018994422,-0.029312743,0.004545533,0.000958698,-0.016666647,0.0022,-0.0076,-0.0026,-0.0026,-0.0021,-0.0032,-0.0181,-0.0074
1/5/16,0.001993079,-0.005694752,0.000494962,-0.003016593,0,0.0037664,0.0054,-0.0215,-0.0057,-0.0078,-0.0031,0.0114,-0.0046,-0.0032
1/6/16,-0.012741223,-0.013745722,-0.013359687,0.009833552,0.001915752,-0.016885534,-0.0023,-0.0556,0.0024,0.0031,-0.0031,0.0035,-0.0083,-0.005
1/7/16,-0.023687686,-0.01471154,-0.032597748,0.000749026,0.000956044,-0.019083958,-0.0101,-0.0206,0.0108,0.0144,-0.0006,-0.0091,-0.0354,-0.0067
1/8/16,-0.010820388,-0.012966581,-0.002073661,0.002245548,0,-0.01264597,0.0034,-0.0033,0.0011,-0.0004,-0.0067,0.0047,-0.0065,-0.002
1/11/16,0.000789395,0,-0.015064973,-0.008961916,0,0,0.0018,-0.0528,-0.0057,-0.0066,0.0017,-0.0387,0.0027,0.0027
1/12/16,0.007831423,0.009156023,0.003692069,0.0097965,0,-0.003940806,0.0024,-0.0309,-0.0007,-0.0003,-0.0069,0.0139,0.0093,-0.0011
1/13/16,-0.024877075,-0.010256421,-0.009458758,0.005970152,0.000955035,-0.006923868,-0.0004,0.0013,0.0035,0.0018,-0.0026,-0.0222,-0.0318,0.0004
1/14/16,0.016740314,0.001195734,0.01167104,-0.008902082,0,0.008964183,0.0018,0.0236,-0.0019,-0.0011,0.0005,0.0141,0.0196,0.0031
1/15/16,-0.021595721,-0.030254783,-0.034609351,0.008233575,0.00095422,-0.029615035,-0.0014,-0.0571,0.0058,0.0048,-0.0108,-0.0464,-0.0274,-0.0084
1/19/16,0.000518648,0.006568107,0.008690914,-0.003711992,0,0.009155686,0.0002,-0.0521,0.0015,0.0015,-0.006,0.0014,0.0015,0.0026
1/20/16,-0.011520071,-0.024469824,-0.021001566,0.002980628,0.00095331,-0.027217759,0.0013,-0.0671,-0.0029,-0.0016,0.0023,-0.023,-0.0028,-0.006
1/21/16,0.00518617,0.010033429,-0.006600703,-0.00594354,-0.000952402,-0.008290192,-0.0004,0.1122,-0.0015,-0.0016,0.0019,-0.0066,-0.0007,0.0065
1/22/16,0.020289857,0.026076203,0.032668921,-0.002242116,-0.00095331,0.038662448,0.0052,0.0901,-0.0047,-0.0071,0.0033,0.039,0.0284,0.0092
1/25/16,-0.015625,-0.008067784,-0.005898099,0.003745282,0.00095422,-0.011066347,-0.0024,-0.0575,0.0047,0.0048,-0.0011,-0.024,-0.0143,-0.004
1/26/16,0.014141395,0.015860081,0.005393706,0,0,0.008138388,-0.0028,0.0366,0,0.0021,0.0072,0.0153,0.0096,0.001
1/27/16,-0.010813852,-0.002802251,-0.001072933,-0.001492538,0,-0.001009086,-0.0018,0.027,0.0041,0.0019,-0.0083,-0.0108,-0.0236,0.0021
1/28/16,0.005581131,-0.002007169,0.012352327,0.000747422,0.00095331,0.00404032,-0.0041,0.0285,0.0024,0.0042,0.0091,-0.0013,0.0065,0.0013
1/29/16,0.024775429,0.016492358,0.037665701,0.008693024,0.002097731,0.024144976,0.0113,0.012,-0.0046,-0.0093,-0.008,0.0194,0.0263,0.0188
