Date,Price,Open,High,Low,Vol.,Change %
22-Jan-15,94.36,93.08,94.77,92.67,60.13K,1.31%
23-Jan-15,95.05,94.42,95.78,94.35,57.85K,0.73%
26-Jan-15,95.11,95.5,95.85,94.95,35.34K,0.06%
27-Jan-15,94.25,95.33,95.33,93.95,57.00K,-0.90%
28-Jan-15,94.73,94.36,94.9,94.19,33.19K,0.51%
29-Jan-15,95.01,94.88,95.26,94.52,48.16K,0.30%
30-Jan-15,95,94.89,95.14,94.67,30.68K,-0.01%
2-Feb-15,94.73,94.91,95.1,94.61,23.09K,-0.28%
3-Feb-15,93.72,94.71,94.92,93.39,58.63K,-1.07%
4-Feb-15,94.17,93.95,94.7,93.77,21.31K,0.48%
5-Feb-15,93.73,94.66,94.67,93.56,28.93K,-0.47%
6-Feb-15,94.85,93.73,94.92,93.68,48.61K,1.19%
9-Feb-15,94.58,94.9,95.03,94.47,27.72K,-0.28%
10-Feb-15,94.85,94.63,94.98,94.45,32.17K,0.29%
11-Feb-15,95.09,94.81,95.23,94.75,24.86K,0.25%
12-Feb-15,94.2,95.02,95.1,94.08,41.12K,-0.94%
13-Feb-15,94.28,94.32,94.42,93.97,20.76K,0.08%
16-Feb-15,94.28,94.22,94.49,93.97,10.20K,0.00%
17-Feb-15,94.15,94.52,94.54,93.83,25.85K,-0.14%
18-Feb-15,94.26,94.19,94.62,94.05,24.46K,0.12%
19-Feb-15,94.49,94.17,94.53,93.9,31.84K,0.24%
20-Feb-15,94.34,94.47,94.89,94.11,48.78K,-0.16%
23-Feb-15,94.66,94.42,95.03,94.38,27.31K,0.34%
24-Feb-15,94.56,94.66,95.07,94.5,36.52K,-0.11%
25-Feb-15,94.23,94.44,94.47,94.17,25.31K,-0.35%
26-Feb-15,95.34,94.26,95.41,94.08,56.17K,1.18%
27-Feb-15,95.32,95.23,95.44,94.86,33.73K,-0.02%
2-Mar-15,95.48,95.38,95.56,95.1,20.48K,0.17%
3-Mar-15,95.41,95.5,95.59,95.14,21.80K,-0.07%
4-Mar-15,95.99,95.39,96.07,95.36,57.09K,0.61%
5-Mar-15,96.39,95.98,96.61,95.86,37.53K,0.42%
6-Mar-15,97.6,96.39,97.75,96.32,55.09K,1.26%
9-Mar-15,97.58,97.77,97.84,97.31,45.30K,-0.02%
10-Mar-15,98.61,97.77,98.66,97.77,71.85K,1.06%
11-Mar-15,99.78,98.56,99.97,98.47,88.44K,1.19%
12-Mar-15,99.41,99.66,100.06,98.64,72.34K,-0.37%
13-Mar-15,100.31,99.18,100.38,99.18,28.71K,0.91%
16-Mar-15,99.48,100.23,100.29,99.44,7.81K,-0.83%
17-Mar-15,99.95,100.1,100.27,99.58,44.89K,0.47%
18-Mar-15,98.78,99.99,100.12,94.77,101.77K,-1.17%
19-Mar-15,99.58,97.85,99.77,97.36,96.93K,0.81%
20-Mar-15,98.17,99.3,99.46,97.69,87.65K,-1.42%
23-Mar-15,97.3,97.8,98.55,97.06,74.92K,-0.89%
24-Mar-15,97.45,97.25,97.67,96.58,70.36K,0.15%
25-Mar-15,97.2,97.53,97.56,96.67,43.56K,-0.26%
26-Mar-15,97.68,97.14,97.8,96.31,58.87K,0.49%
27-Mar-15,97.52,97.58,98.21,97.19,56.44K,-0.16%
30-Mar-15,98.28,97.62,98.38,97.58,39.92K,0.78%
31-Mar-15,98.66,98.25,99,98.14,45.40K,0.39%
1-Apr-15,98.47,98.73,98.97,98.25,48.58K,-0.19%
2-Apr-15,97.67,98.44,98.56,97.56,40.55K,-0.81%
3-Apr-15,96.8,97.83,97.86,96.56,28.84K,-0.89%
6-Apr-15,96.96,96.83,97.45,96.49,31.13K,0.17%
7-Apr-15,98.06,97.25,98.25,97.11,39.78K,1.13%
8-Apr-15,98.13,98.11,98.42,97.46,48.80K,0.07%
9-Apr-15,99.39,98.26,99.42,98.23,52.51K,1.28%
10-Apr-15,99.6,99.22,99.97,99.08,46.42K,0.21%
13-Apr-15,99.77,99.66,100.27,99.45,57.81K,0.17%
14-Apr-15,98.94,99.78,99.98,98.58,65.99K,-0.83%
15-Apr-15,98.53,99,99.58,98.41,76.20K,-0.41%
16-Apr-15,97.61,98.58,98.92,97.47,71.19K,-0.93%
17-Apr-15,97.71,97.89,98.03,97.17,57.70K,0.10%
20-Apr-15,98.16,97.6,98.31,97.52,35.00K,0.46%
21-Apr-15,98.2,98.08,98.69,97.83,38.93K,0.04%
22-Apr-15,98.14,98.18,98.35,97.61,34.95K,-0.06%
23-Apr-15,97.45,98.23,98.64,97.33,47.03K,-0.70%
24-Apr-15,97.1,97.53,97.74,96.9,53.91K,-0.36%
27-Apr-15,96.94,97.12,97.46,96.62,40.08K,-0.16%
28-Apr-15,96.19,96.95,97.1,96.11,52.16K,-0.77%
29-Apr-15,95.32,96.25,96.3,94.75,101.56K,-0.90%
30-Apr-15,94.71,95.31,95.54,94.47,83.92K,-0.64%
1-May-15,95.44,94.94,95.55,94.6,53.21K,0.77%
4-May-15,95.64,95.4,95.78,95.18,29.21K,0.21%
5-May-15,95.2,95.59,96.09,95,48.16K,-0.46%
6-May-15,94.17,95.3,95.34,93.96,77.82K,-1.08%
7-May-15,94.75,94.25,94.94,93.97,43.63K,0.62%
8-May-15,94.9,94.75,95.17,94.25,57.61K,0.16%
11-May-15,95.1,94.88,95.34,94.86,27.36K,0.21%
12-May-15,94.61,95.15,95.25,94.31,32.14K,-0.52%
13-May-15,93.64,94.61,94.67,93.5,40.88K,-1.03%
14-May-15,93.5,93.73,93.82,93.16,53.55K,-0.15%
15-May-15,93.18,93.47,94.08,93.17,41.58K,-0.34%
18-May-15,94.27,93.31,94.32,93.28,36.97K,1.17%
19-May-15,95.36,94.13,95.56,94.13,62.67K,1.16%
20-May-15,95.51,95.39,95.94,95.33,52.44K,0.16%
21-May-15,95.33,95.64,95.75,95.05,39.46K,-0.19%
22-May-15,96.11,95.46,96.36,94.88,65.47K,0.82%
25-May-15,96.11,96.43,96.57,96.25,10.91K,0.00%
26-May-15,97.41,96.54,97.47,96.53,62.43K,1.35%
27-May-15,97.47,97.31,97.88,97,55.13K,0.06%
28-May-15,97.06,97.38,97.76,97.01,64.03K,-0.42%
29-May-15,96.99,97.02,97.27,96.83,49.48K,-0.07%
1-Jun-15,97.47,96.99,97.76,96.97,50.33K,0.49%
2-Jun-15,95.88,97.53,97.61,95.71,86.88K,-1.63%
3-Jun-15,95.51,96,96.58,95.23,75.83K,-0.39%
4-Jun-15,95.49,95.43,95.62,94.67,62.38K,-0.02%
5-Jun-15,96.36,95.72,96.95,95.24,74.99K,0.91%
8-Jun-15,95.32,96.44,96.59,95.08,57.54K,-1.08%
9-Jun-15,95.17,95.27,95.61,94.86,52.05K,-0.16%
10-Jun-15,94.65,95.1,95.25,94.3,82.06K,-0.55%
11-Jun-15,94.98,94.74,95.63,94.64,37.63K,0.35%
12-Jun-15,94.99,95.1,95.67,94.67,36.25K,0.01%
15-Jun-15,95.13,95.16,95.36,95,1.76K,0.15%
16-Jun-15,95.26,95.12,95.5,94.81,35.49K,0.14%
17-Jun-15,94.49,95.27,95.59,94.31,58.26K,-0.81%
18-Jun-15,94.24,94.35,94.44,93.3,52.56K,-0.26%
19-Jun-15,94.27,94.2,94.69,94.09,28.08K,0.03%
22-Jun-15,94.52,94.28,94.64,93.99,30.43K,0.27%
23-Jun-15,95.64,94.5,95.89,94.48,47.35K,1.18%
24-Jun-15,95.42,95.58,95.73,95.12,35.30K,-0.23%
25-Jun-15,95.39,95.42,95.7,95.26,26.73K,-0.03%
26-Jun-15,95.65,95.36,95.86,95.28,33.08K,0.27%
29-Jun-15,94.95,96.41,96.69,94.85,72.74K,-0.73%
30-Jun-15,95.66,95.19,95.89,95.02,40.81K,0.75%
1-Jul-15,96.51,95.8,96.56,95.64,45.91K,0.89%
2-Jul-15,96.29,96.58,96.67,96.03,40.95K,-0.23%
3-Jul-15,96.29,96.25,96.42,96.04,9.53K,0.00%
6-Jul-15,96.48,96.77,96.87,96.19,38.44K,0.20%
7-Jul-15,97.08,96.5,97.45,96.49,50.12K,0.62%
8-Jul-15,96.47,96.91,97.09,96.2,39.48K,-0.63%
9-Jul-15,96.79,96.44,96.94,96.11,32.28K,0.33%
10-Jul-15,96.17,96.55,96.6,95.56,46.50K,-0.64%
13-Jul-15,97,96.06,97.03,95.73,46.05K,0.86%
14-Jul-15,96.78,97.09,97.22,96.3,29.55K,-0.23%
15-Jul-15,97.28,96.81,97.44,96.67,42.32K,0.52%
16-Jul-15,97.81,97.35,97.92,97.31,39.39K,0.54%
17-Jul-15,97.99,97.75,98.1,97.54,27.10K,0.18%
20-Jul-15,98.16,98.09,98.31,97.86,26.10K,0.17%
21-Jul-15,97.43,98.15,98.3,97.22,43.42K,-0.74%
22-Jul-15,97.72,97.45,97.94,97.22,35.54K,0.30%
23-Jul-15,97.23,97.6,97.64,96.95,41.75K,-0.50%
24-Jul-15,97.35,97.3,97.75,97.22,27.60K,0.12%
27-Jul-15,96.61,97.36,97.41,96.36,48.48K,-0.76%
28-Jul-15,96.86,96.66,97.08,96.56,24.18K,0.26%
29-Jul-15,97.08,96.7,97.35,96.56,31.98K,0.23%
30-Jul-15,97.69,97.27,97.89,97.25,35.19K,0.63%
31-Jul-15,97.44,97.56,97.72,96.38,60.53K,-0.26%
3-Aug-15,97.62,97.31,97.69,97.25,30.07K,0.18%
4-Aug-15,98.02,97.61,98.11,97.31,37.13K,0.41%
