Date,Price,Open,High,Low,Vol.,Change %
4-Nov-14,4143.5,4157.5,4164.25,4119.75,259.95K,-0.33%
3-Nov-14,4157.25,4150.25,4173.75,4142,215.04K,0.16%
31-Oct-14,4150.5,4091.5,4163.5,4089.75,313.26K,1.49%
30-Oct-14,4089.5,4072.25,4102.5,4043,366.99K,0.42%
29-Oct-14,4072.25,4080.75,4096.25,4054.75,340.71K,-0.53%
28-Oct-14,4094,4041,4099.75,4037.75,258.88K,1.38%
27-Oct-14,4038.25,4035.75,4049.75,4009.5,275.99K,0.09%
24-Oct-14,4034.75,3995.75,4038.5,3970.5,288.63K,0.74%
23-Oct-14,4005.25,3947,4024.75,3939.5,348.13K,1.42%
22-Oct-14,3949.25,3970.5,3983,3939.5,343.47K,-0.56%
21-Oct-14,3971.5,3880.25,3976,3846,382.28K,2.73%
20-Oct-14,3866,3811.75,3883,3793.25,315.48K,1.63%
17-Oct-14,3804,3748,3840.5,3742,477.90K,1.67%
16-Oct-14,3741.5,3751,3786.5,3684,695.84K,-0.28%
15-Oct-14,3752,3823.75,3831.5,3691.25,831.11K,-1.57%
14-Oct-14,3811.75,3798,3852.75,3793,602.32K,0.35%
13-Oct-14,3798.5,3848.5,3885.75,3792.5,636.05K,-1.41%
10-Oct-14,3853,3948,3967,3851,675.54K,-2.95%
9-Oct-14,3970.25,4029,4047.75,3947,595.70K,-1.49%
8-Oct-14,4030.5,3953.5,4041.75,3930.75,466.94K,1.88%
7-Oct-14,3956.25,4001.5,4010.25,3948,383.80K,-1.27%
6-Oct-14,4007,4017.75,4040.5,3996.25,338.25K,-0.22%
3-Oct-14,4016,3974.5,4034.75,3970.5,286.08K,0.96%
2-Oct-14,3978,3981.5,3995,3927.75,439.79K,-0.11%
1-Oct-14,3982.5,4036.25,4046,3965.5,435.75K,-1.54%
30-Sep-14,4044.75,4033.75,4064.75,4024.25,334.47K,0.23%
29-Sep-14,4035.5,4045.75,4051.25,3998,350.31K,-0.25%
26-Sep-14,4045.75,4005,4050.5,4001.75,310.00K,0.95%
25-Sep-14,4007.5,4085.25,4088.5,3998.25,442.90K,-1.96%
24-Sep-14,4087.75,4031.75,4090,4031,278.36K,1.26%
23-Sep-14,4037,4044.5,4061,4027.5,276.93K,-0.39%
22-Sep-14,4052.75,4091.75,4092,4035.75,295.63K,-1.73%
19-Sep-14,4124.2,4104.75,4127.75,4102.75,4.73K,0.50%
18-Sep-14,4103.75,4077,4106.75,4068.75,33.22K,0.77%
17-Sep-14,4072.5,4065.25,4091.25,4047.25,68.88K,0.16%
16-Sep-14,4066,4034.75,4074,4012,124.81K,0.81%
15-Sep-14,4033.5,4057.5,4076.25,4018.25,150.02K,-0.89%
12-Sep-14,4069.75,4096.5,4096.5,4056.75,184.36K,-0.52%
11-Sep-14,4091,4093,4097,4060,307.25K,-0.05%
10-Sep-14,4093,4065.5,4096.25,4054.75,257.24K,0.66%
9-Sep-14,4066,4092.5,4110.5,4053.25,386.11K,-0.66%
8-Sep-14,4093,4086.5,4105,4075.5,207.65K,0.16%
5-Sep-14,4086.5,4072.25,4091.5,4052,283.62K,0.42%
4-Sep-14,4069.25,4071.75,4101,4056.25,276.12K,-0.06%
3-Sep-14,4071.75,4092.75,4113.75,4062.5,265.48K,-0.49%
2-Sep-14,4092,4078.75,4096,4076,195.21K,0.23%
1-Sep-14,4082.8,4081.6,4084.9,4076.2,-,0.02%
29-Aug-14,4082,4075.5,4086,4062,167.84K,0.30%
28-Aug-14,4069.75,4071.5,4076.25,4054.5,166.45K,-0.07%
27-Aug-14,4072.75,4073.5,4077,4063.5,128.38K,0.01%
26-Aug-14,4072.25,4064.25,4075.75,4061.75,147.21K,0.22%
25-Aug-14,4063.5,4057.5,4078.5,4056.75,168.70K,0.22%
22-Aug-14,4054.75,4047.75,4061,4036.5,211.67K,0.18%
21-Aug-14,4047.5,4039.75,4049,4032.75,145.15K,0.20%
20-Aug-14,4039.5,4036.5,4046.5,4028.75,163.16K,0.13%
