Date,Price,Open,High,Low,Vol.,Change %
11-Mar-15,77.57,77.8,78.43,77.26,20.22M,0.03%
10-Mar-15,77.55,78.5,79.26,77.55,23.07M,-2.38%
9-Mar-15,79.44,79.68,79.91,78.63,18.93M,-0.70%
6-Mar-15,80,80.9,81.33,79.83,24.49M,-1.49%
5-Mar-15,81.21,81.23,81.99,81.05,27.83M,0.40%
4-Mar-15,80.89,79.3,81.15,78.85,28.13M,1.62%
3-Mar-15,79.6,79.61,79.7,78.52,18.63M,-0.19%
2-Mar-15,79.75,79,79.86,78.52,21.66M,0.99%
27-Feb-15,78.97,80.68,81.23,78.62,30.74M,-1.79%
26-Feb-15,80.41,79.88,81.37,79.72,31.11M,1.07%
25-Feb-15,79.56,78.5,80.2,78.5,25.59M,1.41%
24-Feb-15,78.45,78.5,79.48,78.1,18.90M,-0.49%
23-Feb-15,78.84,79.96,80.19,78.38,24.14M,-1.31%
20-Feb-15,79.89,79.55,80.34,79.2,36.93M,0.59%
19-Feb-15,79.42,76.99,79.84,76.95,45.85M,3.53%
18-Feb-15,76.71,75.94,76.9,75.45,22.43M,1.47%
17-Feb-15,75.6,75.3,76.91,75.08,25.25M,-0.18%
13-Feb-15,75.74,76.46,76.48,75.5,18.62M,-0.64%
12-Feb-15,76.23,76.86,76.87,75.89,17.23M,-0.37%
11-Feb-15,76.51,75.09,76.75,75.03,20.88M,1.76%
10-Feb-15,75.19,74.85,75.34,74.5,15.81M,1.01%
9-Feb-15,74.44,74.05,74.83,73.45,16.19M,-0.04%
6-Feb-15,74.47,75.68,75.7,74.25,21.21M,-1.51%
5-Feb-15,75.61,75.71,75.98,75.21,15.06M,-0.03%
4-Feb-15,75.63,75.09,76.35,75.01,20.28M,0.31%
3-Feb-15,75.4,75.19,75.58,73.86,26.96M,0.55%
2-Feb-15,74.99,76.11,76.14,73.75,41.96M,-1.21%
30-Jan-15,75.91,78,78.16,75.75,42.65M,-2.68%
29-Jan-15,78,76.85,78.02,74.21,61.29M,2.31%
28-Jan-15,76.24,76.9,77.64,76,53.31M,0.61%
27-Jan-15,75.78,76.71,76.88,75.63,20.11M,-2.22%
26-Jan-15,77.5,77.98,78.47,77.29,19.26M,-0.42%
23-Jan-15,77.83,77.65,78.19,77.04,16.75M,0.23%
22-Jan-15,77.65,77.17,77.75,76.68,19.52M,1.19%
21-Jan-15,76.74,76.16,77.3,75.85,25.10M,0.66%
20-Jan-15,76.24,75.72,76.31,74.82,22.82M,1.41%
16-Jan-15,75.18,74.04,75.32,73.84,21.79M,1.53%
15-Jan-15,74.05,76.4,76.57,73.54,34.13M,-2.92%
14-Jan-15,76.28,76.42,77.2,76.03,25.92M,-0.22%
13-Jan-15,76.45,77.23,78.08,75.85,25.18M,-0.35%
12-Jan-15,76.72,77.84,78,76.21,19.19M,-1.31%
9-Jan-15,77.74,78.2,78.62,77.2,21.16M,-0.55%
8-Jan-15,78.17,76.74,78.23,76.08,23.96M,2.65%
7-Jan-15,76.15,76.76,77.36,75.82,22.05M,0.00%
6-Jan-15,76.15,77.23,77.59,75.36,27.40M,-1.35%
5-Jan-15,77.19,77.98,79.25,76.86,26.45M,-1.61%
2-Jan-15,78.45,78.58,78.93,77.7,18.18M,0.55%
31-Dec-14,78.02,79.54,79.8,77.86,20.04M,-1.51%
30-Dec-14,79.22,79.85,80.59,79.1,14.37M,-1.00%
29-Dec-14,80.02,80.49,80.96,79.71,14.13M,-0.94%
26-Dec-14,80.78,81.02,81.28,80.51,10.65M,0.01%
24-Dec-14,80.77,81.03,81.43,80.75,7.69M,0.20%
23-Dec-14,80.61,82.02,82.17,80.4,19.87M,-1.03%
22-Dec-14,81.45,80.08,81.89,80,31.40M,1.97%
19-Dec-14,79.88,78.75,80,78.33,43.33M,1.89%
18-Dec-14,78.4,76.89,78.4,76.51,34.22M,3.01%
17-Dec-14,76.11,75.01,76.41,74.9,29.20M,1.90%
