Date,Price,Open,High,Low,Vol.,Change %
3-Jul-14,337.49,334.83,338.3,333.08,1.94M,1.39%
2-Jul-14,332.85,333.2,336.76,331.66,2.68M,0.14%
1-Jul-14,332.39,325.86,333.2,325.1,3.18M,2.34%
30-Jun-14,324.78,324.98,326.98,322.24,2.67M,0.06%
27-Jun-14,324.57,325.88,326.52,323.27,2.42M,-0.34%
26-Jun-14,325.69,328.49,328.65,322.13,2.70M,-0.53%
25-Jun-14,327.44,324.33,328.15,321.74,2.33M,1.01%
24-Jun-14,324.16,327.54,329.73,322.74,2.63M,-0.94%
23-Jun-14,327.24,323.33,327.55,321.41,2.61M,0.94%
20-Jun-14,324.2,327.76,328.22,320.42,6.06M,-0.86%
19-Jun-14,327,335.25,338.9,325.98,5.33M,-2.21%
18-Jun-14,334.38,328,335.75,325,6.41M,2.69%
